Trip_ID,Vehicle_ID,Driver_ID,Manufacturer,Model,Registration_No,Battery_Capacity_kWh,Current_Battery_%,Battery_Remaining_%,Expected_Range_km,Status,Date_Time,Start_Time,Distance_km,Avg_Speed_kmph,Revenue,Electricity_Cost,Maintenance_Cost,Overspeed_Count
TRIP-108100,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,57,57,244,Running,2026-05-24 08:34:24,16:26,173.14,43.9,336.69,0.0,0.0,0
TRIP-108101,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,96,96,420,Running,2026-03-20 08:19:56,03:03,92.55,52.1,146.34,0.0,0.0,0
TRIP-108102,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,63,63,241,Running,2026-05-03 00:37:58,12:16,132.8,73.0,304.12,0.0,0.0,0
TRIP-108103,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,50,50,204,Garage,2026-12-12 14:31:36,05:40,0.0,0.0,0.0,0.0,0.0,0
TRIP-108104,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,18,18,77,Charging,2026-10-02 03:54:31,22:44,0.0,0.0,0.0,27.04,0.0,0
TRIP-108105,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,91,91,358,Running,2026-06-09 17:43:19,18:32,74.06,54.5,166.6,0.0,0.0,0
TRIP-108106,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,29,29,111,Garage,2026-10-03 16:24:06,19:31,0.0,0.0,0.0,0.0,0.0,0
TRIP-108107,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,24,24,83,Charging,2026-08-24 04:47:48,16:38,0.0,0.0,0.0,8.23,0.0,0
TRIP-108108,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,72,72,235,Running,2026-02-14 22:11:31,14:34,51.64,59.0,64.85,0.0,0.0,0
TRIP-108109,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,21,21,76,Running,2026-02-02 01:51:37,07:50,82.53,42.2,113.61,0.0,0.0,0
TRIP-108110,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,87,87,328,Garage,2026-08-19 02:21:15,02:36,0.0,0.0,0.0,0.0,0.0,0
TRIP-108111,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,79,79,330,Garage,2026-08-05 00:28:13,23:14,0.0,0.0,0.0,0.0,0.0,0
TRIP-108112,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,42,42,147,Running,2026-04-02 11:16:31,12:41,122.21,51.4,277.02,0.0,0.0,0
TRIP-108113,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,62,62,247,Garage,2026-08-21 16:51:02,01:45,0.0,0.0,0.0,0.0,0.0,0
TRIP-108114,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,84,84,296,Running,2026-06-27 14:06:12,11:02,100.76,43.0,211.52,0.0,0.0,0
TRIP-108115,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,56,56,184,Running,2026-07-28 01:09:20,09:51,138.71,64.6,242.66,0.0,0.0,1
TRIP-108116,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,8,8,29,Charging,2026-08-23 02:19:05,08:17,0.0,0.0,0.0,25.45,0.0,0
TRIP-108117,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,77,77,309,Garage,2026-10-30 07:44:27,00:17,0.0,0.0,0.0,0.0,0.0,0
TRIP-108118,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,19,19,82,Charging,2026-08-18 01:57:24,06:46,0.0,0.0,0.0,19.83,0.0,0
TRIP-108119,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,56,56,221,Running,2026-02-13 14:50:39,03:42,116.13,69.9,286.93,0.0,20.06,0
TRIP-108120,EV-1032,DRV-5032,BYD,Atto 3,REG-70XV-6697,50,74,74,248,Charging,2026-06-11 05:30:12,19:45,0.0,0.0,0.0,33.81,0.0,0
TRIP-108121,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,22,22,89,Running,2026-06-20 04:23:13,21:07,178.91,65.0,306.72,0.0,0.0,3
TRIP-108122,EV-1023,DRV-5023,BYD,Seal,REG-18BR-1542,82,44,44,167,Running,2026-12-09 04:57:00,16:57,37.95,51.5,68.0,0.0,0.0,0
TRIP-108123,EV-1016,DRV-5016,BYD,Atto 3,REG-98NB-1442,50,94,94,338,Garage,2026-12-16 04:01:04,13:21,0.0,0.0,0.0,0.0,0.0,0
TRIP-108124,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,54,54,220,Garage,2026-11-27 05:23:47,23:18,0.0,0.0,0.0,0.0,0.0,0
TRIP-108125,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,78,78,252,Running,2026-09-10 05:31:32,13:40,55.36,59.2,92.38,0.0,0.0,0
TRIP-108126,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,35,35,124,Garage,2026-05-27 23:27:39,09:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-108127,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,33,33,122,Charging,2026-07-10 20:07:25,19:42,0.0,0.0,0.0,15.94,0.0,0
TRIP-108128,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,73,73,283,Garage,2026-02-09 06:58:04,22:04,0.0,0.0,0.0,0.0,0.0,0
TRIP-108129,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,31,31,129,Charging,2026-11-25 01:15:39,22:41,0.0,0.0,0.0,13.59,0.0,0
TRIP-108130,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,16,16,52,Running,2026-01-18 15:42:53,05:15,174.88,38.5,242.63,0.0,0.0,0
TRIP-108131,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,17,17,55,Running,2026-03-03 19:01:14,14:59,163.57,36.9,224.29,0.0,0.0,0
TRIP-108132,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,47,47,179,Running,2026-10-15 01:33:45,21:04,174.42,36.5,314.06,0.0,0.0,0
TRIP-108133,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,36,36,154,Charging,2026-05-13 12:34:14,16:51,0.0,0.0,0.0,15.4,0.0,0
TRIP-108134,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,66,66,245,Running,2026-01-11 12:46:48,12:47,74.04,45.3,98.8,0.0,0.0,0
TRIP-108135,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,33,33,107,Charging,2026-06-22 13:41:31,16:59,0.0,0.0,0.0,8.24,0.0,0
TRIP-108136,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,76,76,297,Garage,2026-07-31 00:28:03,14:07,0.0,0.0,0.0,0.0,0.0,0
TRIP-108137,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,67,67,269,Running,2026-05-05 21:45:13,15:32,25.77,64.4,58.32,0.0,0.0,0
TRIP-108138,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,74,74,262,Garage,2026-01-08 16:47:48,19:14,0.0,0.0,0.0,0.0,0.0,0
TRIP-108139,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,33,33,136,Charging,2026-11-30 07:21:23,18:38,0.0,0.0,0.0,32.63,0.0,0
TRIP-108140,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,83,83,356,Garage,2026-04-04 11:36:47,07:44,0.0,0.0,0.0,0.0,0.0,0
TRIP-108141,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,70,70,240,Charging,2026-03-13 17:37:17,04:48,0.0,0.0,0.0,28.06,0.0,0
TRIP-108142,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,27,27,99,Garage,2026-07-04 04:58:49,21:13,0.0,0.0,0.0,0.0,0.0,0
TRIP-108143,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,70,70,279,Running,2026-04-18 10:07:07,07:24,148.25,57.0,248.43,0.0,0.0,2
TRIP-108144,EV-1031,DRV-5031,Tesla,Model Y,REG-35HH-1401,75,76,76,284,Charging,2026-09-23 13:17:18,15:38,0.0,0.0,0.0,23.31,0.0,0
TRIP-108145,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,56,56,234,Running,2026-07-09 07:51:18,23:22,20.39,37.3,38.43,0.0,0.0,1
TRIP-108146,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,37,37,143,Charging,2026-04-14 12:05:14,12:00,0.0,0.0,0.0,10.97,0.0,0
TRIP-108147,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,62,62,271,Running,2026-03-04 17:14:44,21:52,30.93,46.8,62.42,0.0,0.0,0
TRIP-108148,EV-1008,DRV-5008,Kia,EV6,REG-87PO-2721,77,61,61,211,Garage,2026-05-03 16:09:53,09:59,0.0,0.0,0.0,0.0,0.0,0
TRIP-108149,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,28,28,100,Charging,2026-05-27 03:37:05,19:43,0.0,0.0,0.0,8.63,0.0,0
TRIP-108150,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,77,77,270,Running,2026-06-24 18:06:48,12:59,130.86,58.1,224.91,0.0,19.82,0
TRIP-108151,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,28,28,105,Running,2026-06-02 08:19:39,12:33,19.19,46.6,36.87,0.0,0.0,2
TRIP-108152,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,56,56,230,Running,2026-11-02 18:44:33,19:13,68.68,60.8,102.35,0.0,29.69,0
TRIP-108153,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,90,90,388,Running,2026-02-28 02:33:16,06:02,161.73,46.9,339.89,0.0,0.0,0
TRIP-108154,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,88,88,356,Garage,2026-06-19 05:12:07,23:45,0.0,0.0,0.0,0.0,0.0,0
TRIP-108155,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,56,56,214,Garage,2026-04-14 07:06:03,04:42,0.0,0.0,0.0,0.0,0.0,0
TRIP-108156,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,65,65,262,Running,2026-06-26 17:26:25,13:20,141.93,39.0,216.16,0.0,0.0,0
TRIP-108157,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,72,72,275,Charging,2026-05-19 07:48:47,05:03,0.0,0.0,0.0,23.93,0.0,0
TRIP-108158,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,75,75,320,Running,2026-08-22 20:47:00,02:08,139.58,30.2,275.35,0.0,0.0,0
TRIP-108159,EV-1001,DRV-5001,Tata,Punch EV,REG-67ZP-2128,25,10,10,38,Garage,2026-11-05 10:52:33,06:26,0.0,0.0,0.0,0.0,0.0,0
TRIP-108160,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,67,67,241,Charging,2026-06-05 05:59:36,07:43,0.0,0.0,0.0,30.4,0.0,0
TRIP-108161,EV-1015,DRV-5015,Tesla,Model 3,REG-40VN-6631,60,56,56,200,Charging,2026-06-25 12:29:47,02:20,0.0,0.0,0.0,26.91,0.0,0
TRIP-108162,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,57,57,188,Running,2026-04-04 11:37:21,03:42,50.93,52.8,62.54,0.0,0.0,0
TRIP-108163,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,82,82,262,Garage,2026-10-13 23:54:16,23:43,0.0,0.0,0.0,0.0,0.0,0
TRIP-108164,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,10,10,36,Charging,2026-04-22 18:38:43,19:39,0.0,0.0,0.0,32.48,0.0,0
TRIP-108165,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,39,39,137,Charging,2026-11-12 11:05:41,15:19,0.0,0.0,0.0,25.8,0.0,0
TRIP-108166,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,45,45,159,Garage,2026-06-07 01:26:03,22:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-108167,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,32,32,134,Running,2026-06-21 00:10:15,20:49,101.02,44.0,206.67,0.0,0.0,0
TRIP-108168,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,22,22,72,Running,2026-02-18 09:02:24,09:16,99.95,51.9,183.48,0.0,0.0,0
TRIP-108169,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,15,15,61,Charging,2026-09-03 21:40:45,03:46,0.0,0.0,0.0,13.74,0.0,0
TRIP-108170,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,65,65,215,Charging,2026-01-23 17:09:05,15:16,0.0,0.0,0.0,23.55,0.0,0
TRIP-108171,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,8,8,30,Charging,2026-05-09 18:51:03,11:50,0.0,0.0,0.0,27.2,0.0,0
TRIP-108172,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,8,8,27,Charging,2026-11-02 18:37:01,00:08,0.0,0.0,0.0,15.04,0.0,0
TRIP-108173,EV-1046,DRV-5046,Tata,Punch EV,REG-57GE-9327,25,42,42,157,Charging,2026-12-26 17:12:13,15:08,0.0,0.0,0.0,31.85,0.0,0
TRIP-108174,EV-1035,DRV-5035,Kia,EV6,REG-29MB-4505,77,53,53,205,Garage,2026-07-01 23:03:14,00:32,0.0,0.0,0.0,0.0,0.0,0
TRIP-108175,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,30,30,102,Charging,2026-09-02 14:26:08,23:39,0.0,0.0,0.0,18.66,0.0,0
TRIP-108176,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,35,35,148,Charging,2026-12-12 13:58:12,23:19,0.0,0.0,0.0,26.41,0.0,0
TRIP-108177,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,48,48,202,Garage,2026-07-07 21:33:06,14:09,0.0,0.0,0.0,0.0,0.0,0
TRIP-108178,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,22,22,70,Charging,2026-09-16 22:38:59,09:29,0.0,0.0,0.0,24.57,0.0,0
TRIP-108179,EV-1036,DRV-5036,Kia,EV9,REG-16VV-9291,100,98,98,422,Garage,2026-12-01 20:26:38,14:03,0.0,0.0,0.0,0.0,0.0,0
TRIP-108180,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,48,48,189,Charging,2026-04-22 21:32:37,17:36,0.0,0.0,0.0,31.15,0.0,0
TRIP-108181,EV-1044,DRV-5044,Kia,EV6,REG-47TG-9858,77,51,51,189,Charging,2026-06-02 07:11:18,23:41,0.0,0.0,0.0,32.12,0.0,0
TRIP-108182,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,61,61,214,Charging,2026-04-25 08:01:27,07:22,0.0,0.0,0.0,19.36,0.0,0
TRIP-108183,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,27,27,103,Running,2026-11-22 01:36:41,19:10,88.39,45.0,208.54,0.0,0.0,0
TRIP-108184,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,30,30,123,Garage,2026-06-25 00:41:35,10:43,0.0,0.0,0.0,0.0,0.0,0
TRIP-108185,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,34,34,129,Garage,2026-08-14 02:28:40,09:16,0.0,0.0,0.0,0.0,0.0,0
TRIP-108186,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,7,7,26,Charging,2026-02-13 21:29:57,11:14,0.0,0.0,0.0,18.97,0.0,0
TRIP-108187,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,26,26,93,Garage,2026-06-15 19:41:18,11:35,0.0,0.0,0.0,0.0,0.0,0
TRIP-108188,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,28,28,113,Charging,2026-07-27 15:58:17,20:39,0.0,0.0,0.0,22.71,0.0,0
TRIP-108189,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,20,20,72,Garage,2026-03-22 06:46:34,05:57,0.0,0.0,0.0,0.0,0.0,0
TRIP-108190,EV-1041,DRV-5041,Tesla,Model 3,REG-37SU-9647,60,30,30,111,Charging,2026-10-14 11:47:00,20:55,0.0,0.0,0.0,13.14,0.0,0
TRIP-108191,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,42,42,182,Charging,2026-06-01 15:51:34,19:28,0.0,0.0,0.0,29.64,0.0,0
TRIP-108192,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,33,33,119,Charging,2026-01-04 10:15:27,14:22,0.0,0.0,0.0,34.09,0.0,0
TRIP-108193,EV-1012,DRV-5012,Kia,EV6,REG-11XL-6570,77,79,79,273,Garage,2026-12-13 08:20:40,04:45,0.0,0.0,0.0,0.0,0.0,0
TRIP-108194,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,80,80,320,Charging,2026-06-14 20:10:54,22:34,0.0,0.0,0.0,30.88,0.0,0
TRIP-108195,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,91,91,305,Running,2026-05-20 20:16:24,13:12,56.38,62.1,131.43,0.0,0.0,1
TRIP-108196,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,91,91,342,Garage,2026-10-28 00:27:14,11:14,0.0,0.0,0.0,0.0,0.0,0
TRIP-108197,EV-1013,DRV-5013,Tata,Punch EV,REG-94KU-9544,25,47,47,155,Charging,2026-07-15 13:47:29,12:20,0.0,0.0,0.0,8.22,0.0,0
TRIP-108198,EV-1050,DRV-5050,Tata,Nexon EV,REG-53YA-8703,40,20,20,80,Running,2026-09-08 02:14:36,01:11,143.08,58.7,277.07,0.0,0.0,0
TRIP-108199,EV-1018,DRV-5018,Hyundai,Kona EV,REG-61RQ-8391,48,29,29,100,Running,2026-08-20 20:40:15,18:54,167.94,38.3,375.44,0.0,0.0,0
TRIP-108200,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,95,95,309,Garage,2026-04-25 16:11:39,08:42,0.0,0.0,0.0,0.0,0.0,0
TRIP-108201,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,82,82,277,Running,2026-05-03 19:07:38,13:18,153.63,36.3,377.81,0.0,0.0,0
TRIP-108202,EV-1007,DRV-5007,BYD,Atto 3,REG-87OO-4398,50,23,23,93,Charging,2026-07-09 17:48:34,12:09,0.0,0.0,0.0,16.89,0.0,0
TRIP-108203,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,42,42,165,Garage,2026-07-12 02:11:38,00:55,0.0,0.0,0.0,0.0,0.0,0
TRIP-108204,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,51,51,208,Charging,2026-07-19 04:46:43,16:46,0.0,0.0,0.0,24.35,0.0,0
TRIP-108205,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,98,98,366,Garage,2026-01-07 03:38:38,04:27,0.0,0.0,0.0,0.0,0.0,0
TRIP-108206,EV-1005,DRV-5005,BYD,Atto 3,REG-37LD-8792,50,60,60,226,Running,2026-07-04 09:35:52,21:20,120.57,60.5,148.01,0.0,30.18,0
TRIP-108207,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,24,24,79,Running,2026-05-09 00:38:35,21:56,137.0,70.9,264.26,0.0,0.0,1
TRIP-108208,EV-1029,DRV-5029,Tesla,Model Y,REG-83XL-4438,75,26,26,114,Charging,2026-03-02 12:25:47,06:59,0.0,0.0,0.0,25.32,0.0,0
TRIP-108209,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,48,48,196,Running,2026-04-10 22:17:52,13:11,163.43,36.6,216.64,0.0,0.0,0
TRIP-108210,EV-1043,DRV-5043,BYD,Seal,REG-85KU-7250,82,15,15,57,Garage,2026-11-17 09:26:06,20:05,0.0,0.0,0.0,0.0,0.0,0
TRIP-108211,EV-1039,DRV-5039,Hyundai,Ioniq 5,REG-70OW-2063,77,26,26,103,Garage,2026-12-25 12:55:02,16:59,0.0,0.0,0.0,0.0,0.0,0
TRIP-108212,EV-1030,DRV-5030,Hyundai,Kona EV,REG-22GX-1920,48,65,65,225,Running,2026-11-19 12:08:06,15:27,27.66,66.3,41.53,0.0,0.0,0
TRIP-108213,EV-1025,DRV-5025,BYD,Atto 3,REG-68ZH-1146,50,41,41,175,Running,2026-12-03 02:30:58,00:54,17.89,35.2,26.78,0.0,0.0,2
TRIP-108214,EV-1026,DRV-5026,Hyundai,Kona EV,REG-79NH-2684,48,68,68,288,Charging,2026-11-17 09:54:41,11:31,0.0,0.0,0.0,21.92,0.0,0
TRIP-108215,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,33,33,129,Garage,2026-05-13 06:50:10,17:35,0.0,0.0,0.0,0.0,0.0,0
TRIP-108216,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,37,37,127,Charging,2026-01-30 13:52:55,04:44,0.0,0.0,0.0,27.48,0.0,0
TRIP-108217,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,34,34,129,Running,2026-01-11 05:20:22,08:46,179.83,67.1,433.24,0.0,0.0,2
TRIP-108218,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,21,21,70,Charging,2026-08-30 15:01:31,09:39,0.0,0.0,0.0,29.77,0.0,0
TRIP-108219,EV-1024,DRV-5024,Tesla,Model Y,REG-99CH-7127,75,26,26,101,Charging,2026-05-11 08:30:32,18:30,0.0,0.0,0.0,14.64,0.0,0
TRIP-108220,EV-1027,DRV-5027,Tata,Nexon EV,REG-61QY-8785,40,25,25,84,Charging,2026-05-16 15:56:51,13:54,0.0,0.0,0.0,34.25,0.0,0
TRIP-108221,EV-1010,DRV-5010,Hyundai,Ioniq 5,REG-46HO-5814,77,30,30,109,Running,2026-05-18 10:22:38,23:35,64.79,34.9,132.75,0.0,0.0,0
TRIP-108222,EV-1003,DRV-5003,Tesla,Model 3,REG-34KD-3097,60,47,47,157,Charging,2026-11-01 12:16:46,10:14,0.0,0.0,0.0,23.44,0.0,0
TRIP-108223,EV-1002,DRV-5002,Tata,Nexon EV,REG-75QU-8605,40,66,66,290,Garage,2026-12-06 07:14:44,01:38,0.0,0.0,0.0,0.0,0.0,0
TRIP-108224,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,36,36,125,Garage,2026-01-04 16:42:24,16:58,0.0,0.0,0.0,0.0,0.0,0
TRIP-108225,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,23,23,81,Running,2026-01-09 21:30:18,14:01,143.64,57.4,211.04,0.0,0.0,0
TRIP-108226,EV-1011,DRV-5011,BYD,Seal,REG-49SV-2387,82,48,48,153,Running,2026-10-21 22:01:21,07:07,125.26,50.4,156.64,0.0,0.0,0
TRIP-108227,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,72,72,307,Garage,2026-09-13 22:07:31,12:37,0.0,0.0,0.0,0.0,165.48,0
TRIP-108228,EV-1040,DRV-5040,Kia,EV9,REG-86TG-1070,100,62,62,204,Garage,2026-03-10 02:07:02,03:14,0.0,0.0,0.0,0.0,0.0,0
TRIP-108229,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,96,96,372,Garage,2026-10-09 13:43:01,21:15,0.0,0.0,0.0,0.0,0.0,0
TRIP-108230,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,62,62,227,Garage,2026-04-16 10:47:37,05:27,0.0,0.0,0.0,0.0,0.0,0
TRIP-108231,EV-1004,DRV-5004,Tata,Punch EV,REG-40RF-3948,25,24,24,82,Running,2026-07-12 03:01:26,11:13,58.62,56.1,110.9,0.0,0.0,0
TRIP-108232,EV-1009,DRV-5009,Kia,EV9,REG-95ME-4405,100,56,56,228,Garage,2026-02-03 00:05:45,20:01,0.0,0.0,0.0,0.0,0.0,0
TRIP-108233,EV-1019,DRV-5019,Hyundai,Ioniq 5,REG-60LM-9597,77,49,49,169,Running,2026-09-08 07:35:53,12:04,47.97,56.3,95.78,0.0,0.0,0
TRIP-108234,EV-1034,DRV-5034,Hyundai,Ioniq 5,REG-14IK-6071,77,42,42,146,Garage,2026-08-10 19:31:06,04:22,0.0,0.0,0.0,0.0,0.0,0
TRIP-108235,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,20,20,83,Running,2026-07-07 13:54:35,02:01,157.58,48.5,203.65,0.0,0.0,2
TRIP-108236,EV-1042,DRV-5042,Hyundai,Kona EV,REG-51WT-9670,48,36,36,150,Garage,2026-12-15 01:55:14,18:26,0.0,0.0,0.0,0.0,0.0,0
TRIP-108237,EV-1037,DRV-5037,Tesla,Model Y,REG-46CV-5665,75,77,77,335,Garage,2026-11-11 02:30:51,02:03,0.0,0.0,0.0,0.0,0.0,0
TRIP-108238,EV-1021,DRV-5021,Tesla,Model 3,REG-17KV-1641,60,78,78,279,Charging,2026-03-10 02:04:33,05:06,0.0,0.0,0.0,11.08,0.0,0
TRIP-108239,EV-1022,DRV-5022,Kia,EV9,REG-24VD-8275,100,42,42,156,Garage,2026-01-21 17:57:31,13:34,0.0,0.0,0.0,0.0,0.0,0
TRIP-108240,EV-1047,DRV-5047,BYD,Atto 3,REG-57KE-2952,50,58,58,228,Charging,2026-05-08 19:18:32,09:42,0.0,0.0,0.0,22.22,0.0,0
TRIP-108241,EV-1006,DRV-5006,Tesla,Model Y,REG-53FY-2185,75,75,75,267,Running,2026-09-09 08:16:57,16:16,88.37,73.1,132.45,0.0,0.0,3
TRIP-108242,EV-1038,DRV-5038,BYD,Atto 3,REG-44OG-8515,50,37,37,158,Running,2026-06-01 10:08:08,20:10,47.95,66.7,66.23,0.0,0.0,0
TRIP-108243,EV-1020,DRV-5020,Tesla,Model Y,REG-70HS-3349,75,93,93,297,Running,2026-12-24 23:56:00,03:48,163.01,68.5,236.89,0.0,0.0,1
TRIP-108244,EV-1017,DRV-5017,BYD,Atto 3,REG-40XE-9091,50,25,25,80,Garage,2026-10-16 10:05:55,21:34,0.0,0.0,0.0,0.0,0.0,0
TRIP-108245,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,86,86,322,Running,2026-07-23 03:34:36,11:03,153.03,44.4,277.85,0.0,0.0,0
TRIP-108246,EV-1014,DRV-5014,Hyundai,Kona EV,REG-81FF-2854,48,51,51,211,Running,2026-04-27 08:07:39,17:18,26.63,47.9,55.27,0.0,0.0,0
TRIP-108247,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,84,84,360,Garage,2026-01-27 15:19:52,09:42,0.0,0.0,0.0,0.0,0.0,0
TRIP-108248,EV-1028,DRV-5028,BYD,Seal,REG-59OL-4343,82,22,22,85,Garage,2026-09-15 00:52:40,14:05,0.0,0.0,0.0,0.0,0.0,0
TRIP-108249,EV-1049,DRV-5049,Kia,EV6,REG-53ZC-7587,77,77,77,305,Garage,2026-09-11 17:22:42,08:50,0.0,0.0,0.0,0.0,0.0,0
